goods,purchases,parking,rental_bag,date
6,54140.0,0,1,2023-01-19
20,155830.0,0,2,2022-12-30
31,243150.0,0,0,2023-02-17
8,474500.0,1,1,2022-12-13
11,64580.0,1,0,2022-11-29
6,36190.0,1,1,2022-11-08
2,11000.0,0,0,2023-02-14
20,259680.0,0,2,2022-12-09
20,110320.0,0,2,2022-11-21
5,99380.0,1,1,2022-11-20
8,901460.0,1,1,2022-12-21
11,52760.0,0,1,2022-12-30
31,,0,2,2023-01-01
11,93280.0,0,1,2023-02-01
11,53150.0,1,1,2023-02-25
21,151070.0,0,0,2023-02-05
30,232710.0,0,2,2022-12-15
4,26720.0,1,0,2022-12-30
30,116780.0,1,0,2023-02-11
19,157340.0,0,2,2022-11-05
24,418280.0,0,2,2022-11-26
4,,0,2,2022-12-08
3,24210.0,1,2,2022-11-01
9,48320.0,1,0,2022-11-08
30,224230.0,0,2,2022-12-25
20,105490.0,0,0,2023-01-24
27,820220.0,0,2,2022-11-22
16,,1,2,2023-01-26
26,113470.0,0,0,2022-12-15
11,40110.0,1,1,2023-01-19
21,22730.0,1,2,2022-11-15
24,144570.0,1,2,2023-02-01
8,57880.0,0,1,2022-11-15
11,79610.0,0,0,2022-11-13
7,41670.0,1,1,2023-01-03
16,131710.0,1,2,2023-01-21
31,891040.0,0,2,2023-02-17
14,48940.0,0,2,2023-01-12
19,168220.0,0,2,2022-11-20
18,114820.0,1,2,2023-02-14
20,94690.0,0,2,2023-01-19
30,189300.0,0,2,2023-02-23
26,198680.0,0,2,2023-02-28
23,128770.0,0,2,2023-02-23
4,,1,0,2022-11-23
0,0.0,0,0,2023-02-24
25,130030.0,0,2,2023-01-28
4,25220.0,0,0,2022-12-26
22,167360.0,0,2,2022-11-23
30,266560.0,1,2,2022-12-15
4,30260.0,0,0,2022-11-21
23,,0,0,2022-12-12
5,20970.0,0,0,2022-11-02
13,472930.0,1,2,2023-01-04
23,,0,2,2022-12-21
2,18040.0,0,1,2023-02-09
20,87570.0,1,0,2022-12-23
15,122490.0,0,0,2022-12-27
1,267890.0,0,0,2023-01-15
8,,0,1,2023-02-17
0,,1,0,2023-01-10
14,,0,2,2023-02-28
22,153960.0,0,0,2022-12-18
22,173510.0,1,0,2022-11-08
19,552530.0,0,2,2023-01-14
30,415200.0,0,2,2022-12-11
23,123380.0,1,2,2023-01-26
12,42520.0,1,0,2022-11-29
28,155450.0,1,2,2023-02-06
26,220870.0,0,2,2023-02-01
11,,0,0,2023-01-06
26,129560.0,1,0,2023-01-09
21,93150.0,1,0,2022-11-12
22,172310.0,1,2,2022-11-07
19,,0,2,2023-01-11
8,66540.0,0,0,2022-11-01
5,21390.0,0,0,2022-12-22
31,222200.0,0,2,2023-02-25
9,772710.0,0,0,2022-11-09
3,18780.0,1,0,2022-11-11
21,103940.0,1,0,2023-01-19
9,55040.0,1,1,2023-01-05
6,,1,1,2022-12-15
31,129240.0,0,2,2022-12-23
27,281500.0,0,2,2022-11-28
14,580690.0,0,2,2022-11-09
23,209250.0,1,0,2022-11-16
24,,1,2,2023-02-23
14,557280.0,0,2,2022-11-05
13,355810.0,1,2,2023-02-20
10,533240.0,0,1,2023-01-17
21,86760.0,1,2,2023-02-27
24,158550.0,1,2,2023-01-19
20,122130.0,1,2,2022-11-14
15,90960.0,1,0,2023-02-09
11,41980.0,0,0,2022-11-09
3,21100.0,0,0,2023-02-03
5,35040.0,0,0,2022-12-11
10,43950.0,0,1,2022-11-15
29,202560.0,1,2,2022-12-20
27,284790.0,0,2,2022-12-16
11,91260.0,1,1,2022-11-18
22,,1,0,2022-12-04
10,63560.0,1,1,2022-12-09
22,177280.0,1,2,2023-01-03
17,472140.0,1,2,2022-12-05
0,665480.0,0,0,2023-01-18
25,175700.0,0,2,2023-02-21
31,,0,2,2023-01-27
1,8000.0,1,2,2023-02-06
25,148670.0,1,2,2022-11-03
6,27550.0,0,0,2023-01-29
5,,1,0,2022-11-09
15,52970.0,1,0,2023-02-24
13,71650.0,0,2,2022-12-26
15,,1,2,2022-11-26
18,142090.0,1,2,2022-11-13
11,49880.0,1,1,2022-12-03
8,339260.0,1,1,2022-11-13
31,,0,2,2022-12-13
1,5380.0,1,2,2023-02-06
22,,0,2,2022-12-18
27,139010.0,0,2,2023-02-06
13,617210.0,1,2,2022-12-26
1,285170.0,1,0,2023-02-15
9,35980.0,0,1,2023-02-10
21,108100.0,0,2,2023-02-17
12,358780.0,1,0,2022-12-27
7,56040.0,0,0,2022-12-18
24,702350.0,0,2,2023-01-31
6,47990.0,0,1,2023-02-10
8,,1,0,2022-11-06
0,0.0,1,0,2022-12-25
8,59470.0,1,0,2022-12-31
30,206460.0,1,2,2023-02-21
2,,1,0,2023-01-29
9,,0,1,2022-12-28
26,88290.0,0,2,2022-11-06
29,114170.0,1,2,2022-11-23
1,4320.0,1,2,2022-12-29
23,552720.0,1,2,2022-12-31
11,67550.0,1,1,2022-12-16
26,509830.0,1,2,2023-02-27
6,33930.0,1,0,2022-12-03
12,98910.0,0,1,2023-02-25
21,161670.0,1,2,2023-02-01
8,66590.0,0,1,2023-02-13
19,132130.0,0,2,2022-11-13
5,1327940.0,0,1,2022-12-02
31,,0,2,2022-12-27
30,184700.0,1,0,2023-02-23
7,529020.0,0,0,2022-12-26
29,195540.0,1,2,2023-01-18
31,603750.0,1,2,2022-12-29
8,45970.0,1,1,2022-12-29
16,100320.0,1,0,2023-02-26
3,13330.0,0,0,2023-02-27
4,14140.0,0,0,2023-02-01
21,316310.0,1,2,2022-12-23
25,164660.0,1,2,2023-01-28
30,152180.0,1,2,2023-01-05
24,208740.0,0,0,2022-12-27
13,92730.0,1,2,2022-11-24
9,,0,1,2023-01-27
1,256480.0,1,2,2023-02-24
6,50340.0,0,1,2022-12-12
2,573540.0,1,0,2023-01-17
1,,0,2,2022-11-26
16,,0,2,2022-12-01
19,524970.0,1,0,2022-11-24
30,255500.0,0,2,2023-02-04
31,506940.0,0,2,2022-11-02
6,44830.0,0,0,2023-02-06
23,678540.0,0,2,2022-12-10
6,665310.0,1,0,2022-12-21
4,,0,2,2022-11-18
25,72550.0,0,2,2023-01-10
17,150930.0,1,2,2022-11-03
14,110350.0,1,0,2022-12-22
22,176330.0,1,0,2022-12-19
11,100320.0,0,1,2022-11-30
7,53730.0,0,0,2023-01-06
4,21470.0,1,2,2022-11-06
23,204790.0,1,2,2023-02-06
4,30100.0,0,1,2022-12-20
0,,1,2,2022-12-15
6,39110.0,0,1,2022-11-27
4,377320.0,0,0,2022-12-11
23,194860.0,0,2,2022-11-09
3,26040.0,0,0,2022-12-07
3,545710.0,0,2,2022-11-16
19,112970.0,0,2,2023-01-31
25,202480.0,0,0,2023-02-02
0,,0,0,2022-12-01
27,91010.0,0,2,2022-11-29
25,97070.0,0,2,2022-12-10
26,,0,2,2022-12-08
18,,0,2,2023-01-25
25,91500.0,0,0,2023-02-28
9,,0,1,2023-02-13
12,,0,1,2022-12-14
5,25370.0,1,0,2022-12-10
18,113440.0,0,2,2023-01-13
11,649110.0,1,1,2022-12-05
25,151690.0,1,0,2023-01-19
27,106240.0,0,2,2022-11-02
15,114540.0,1,2,2023-01-05
14,111380.0,0,2,2022-11-29
23,107460.0,0,2,2023-02-02
19,166680.0,0,2,2022-11-11
12,110400.0,1,1,2023-01-28
15,224660.0,0,0,2022-12-02
25,224420.0,0,2,2023-02-10
3,,0,1,2023-02-18
6,30780.0,0,0,2022-12-24
17,141820.0,1,2,2022-11-08
12,852380.0,0,1,2022-12-09
12,417340.0,0,1,2022-11-12
25,195180.0,0,2,2022-12-24
20,,0,0,2023-01-28
3,20990.0,1,1,2023-01-18
30,263560.0,0,2,2023-01-22
7,44990.0,1,0,2023-02-09
15,111340.0,1,2,2023-02-03
29,172920.0,1,2,2023-02-13
14,80400.0,1,2,2022-12-12
9,53070.0,1,1,2022-11-02
3,17210.0,0,1,2022-11-22
23,157030.0,0,2,2023-02-03
23,130770.0,0,2,2023-02-03
18,113520.0,1,2,2022-12-19
13,47030.0,1,0,2023-02-10
10,84790.0,1,0,2022-12-17
1,,0,0,2022-11-07
24,194550.0,1,0,2022-12-19
5,21800.0,1,1,2023-01-06
13,99640.0,0,0,2023-02-28
11,,0,1,2022-11-03
25,203190.0,0,2,2022-11-13
9,83240.0,1,1,2023-01-17
27,,0,2,2023-01-17
24,195750.0,1,0,2022-12-04
17,105550.0,0,2,2022-11-15
12,107230.0,0,1,2022-12-19
27,127330.0,0,2,2022-12-18
21,145850.0,1,2,2022-12-31
31,210430.0,1,2,2022-12-31
31,137990.0,1,2,2023-02-09
12,407820.0,1,1,2023-01-23
6,54000.0,1,1,2022-12-16
22,220750.0,1,2,2023-02-01
0,,0,0,2022-11-28
7,64920.0,1,1,2022-11-01
30,121390.0,0,2,2022-11-22
17,60270.0,0,2,2022-12-21
20,163360.0,1,0,2023-01-11
24,150360.0,1,2,2022-12-05
21,113190.0,0,0,2022-11-30
24,177470.0,1,2,2022-11-23
19,,0,2,2023-01-15
23,63090.0,0,2,2022-11-04
24,545520.0,0,0,2022-11-19
27,99210.0,0,2,2023-01-23
2,17350.0,0,0,2023-01-07
29,,0,2,2022-12-28
23,194650.0,1,2,2023-02-27
11,73960.0,1,0,2022-11-12
6,,0,0,2023-01-24
22,931940.0,1,2,2023-02-07
6,372680.0,0,1,2023-02-23
13,87730.0,1,2,2022-12-06
0,200490.0,0,0,2023-02-19
4,35200.0,1,2,2022-11-03
16,109600.0,1,2,2023-01-21
8,109350.0,1,0,2022-12-26
4,182380.0,1,0,2023-01-20
24,,0,0,2023-02-19
1,7950.0,0,2,2023-01-16
6,71170.0,0,0,2022-11-05
23,175030.0,1,2,2023-01-31
19,104980.0,0,2,2022-11-08
21,578880.0,1,2,2023-02-05
19,65500.0,1,2,2022-11-25
1,3440.0,1,1,2023-01-24
21,,1,2,2023-02-10
11,73950.0,1,0,2022-12-27
10,95510.0,0,1,2023-02-21
17,156650.0,0,2,2023-01-24
2,718770.0,0,0,2023-01-10
0,0.0,1,0,2022-11-12
31,104320.0,1,2,2023-02-11
11,572250.0,0,1,2023-02-10
0,0.0,1,2,2022-12-31
1,8640.0,1,0,2022-12-17
5,,0,1,2022-12-31
29,,0,2,2023-02-12
6,21730.0,0,1,2023-01-02
8,63500.0,1,1,2023-01-25
19,93020.0,1,2,2023-01-06
15,106620.0,0,2,2023-01-09
14,67770.0,0,2,2023-01-24
7,43310.0,0,1,2023-02-09
31,191360.0,0,2,2022-12-19
5,,1,1,2023-02-27
10,270120.0,1,1,2022-12-29
31,202920.0,1,2,2023-02-06
31,182550.0,0,2,2022-12-05
11,93270.0,1,1,2023-01-22
23,192540.0,1,2,2023-02-12
25,175890.0,1,2,2023-02-21
11,48570.0,1,1,2023-02-02
6,38730.0,1,0,2022-11-01
2,14900.0,0,1,2022-12-21
30,97160.0,0,2,2023-02-01
24,206780.0,1,2,2023-01-14
31,178310.0,1,2,2023-01-27
8,,1,1,2022-12-14
15,,1,0,2022-11-23
0,0.0,1,0,2023-01-22
31,260180.0,0,2,2023-01-02
6,,1,1,2023-01-25
1,3520.0,1,0,2023-01-04
13,79560.0,0,2,2022-11-27
11,48490.0,1,0,2023-02-25
10,80040.0,0,1,2023-01-22
7,38990.0,1,0,2022-11-16
15,99690.0,0,0,2023-02-25
28,172920.0,0,0,2023-02-18
17,,0,0,2022-12-29
17,73550.0,0,2,2023-01-12
30,204930.0,1,2,2022-12-16
7,40590.0,0,0,2023-01-01
13,105010.0,0,2,2023-01-20
28,207960.0,0,2,2022-11-26
6,35780.0,0,1,2022-11-05
20,143310.0,0,0,2022-11-12
19,,0,2,2023-02-02
15,100670.0,1,2,2022-12-17
2,8540.0,0,0,2022-12-12
0,0.0,0,1,2022-12-21
21,150800.0,1,0,2023-01-04
30,273540.0,0,2,2023-02-10
10,,0,0,2023-02-11
3,12230.0,0,0,2023-02-26
13,,1,2,2022-12-06
28,232850.0,0,2,2022-11-20
31,169490.0,1,0,2022-11-30
27,152490.0,0,2,2023-02-14
28,223400.0,1,2,2022-12-11
5,,1,1,2022-12-12
26,405530.0,1,2,2022-11-23
27,223640.0,0,2,2022-11-27
29,249550.0,1,2,2023-01-31
8,,1,1,2023-01-20
5,28560.0,1,1,2023-02-02
19,,0,2,2023-02-06
31,,0,0,2023-01-11
3,204620.0,0,2,2023-02-23
28,128140.0,0,2,2022-12-19
22,89140.0,0,2,2023-02-21
17,407980.0,0,0,2023-02-22
23,146480.0,1,2,2022-11-26
26,115070.0,1,2,2022-11-20
21,98460.0,0,2,2023-01-30
1,7900.0,1,0,2023-02-28
9,34460.0,1,1,2023-01-11
26,158000.0,1,2,2022-11-06
3,18110.0,1,1,2022-12-06
27,234110.0,0,2,2023-02-03
27,135240.0,1,2,2023-01-28
31,142440.0,0,2,2023-02-27
23,494850.0,0,2,2023-01-23
16,110880.0,1,2,2023-02-07
5,249920.0,1,1,2023-01-11
20,49450.0,0,2,2023-02-23
26,220450.0,1,0,2023-01-17
22,135720.0,0,2,2022-12-08
11,,1,1,2022-11-23
31,176210.0,1,2,2022-12-13
3,15110.0,0,0,2023-02-05
19,,0,2,2023-02-01
13,97780.0,0,2,2023-02-23
19,282950.0,0,2,2023-01-09
3,22210.0,1,0,2022-11-07
9,57230.0,0,1,2023-02-25
19,150600.0,1,2,2022-11-24
24,,0,2,2022-12-01
21,169970.0,0,2,2022-11-04
15,88650.0,1,2,2022-12-07
9,55710.0,0,1,2023-02-17
12,101040.0,0,1,2022-11-11
3,10210.0,0,0,2023-01-24
13,95930.0,1,2,2023-01-09
23,,0,2,2023-01-29
27,150560.0,1,2,2022-11-13
9,,0,1,2022-11-09
16,107900.0,1,2,2022-12-19
5,,1,1,2023-02-09
24,119680.0,1,0,2022-11-27
18,458070.0,1,2,2022-12-23
24,,0,2,2022-12-25
21,173570.0,0,0,2023-02-08
9,33760.0,0,0,2022-12-22
10,320240.0,0,0,2022-11-04
26,202970.0,1,0,2022-11-09
8,28180.0,1,0,2023-01-19
15,77220.0,1,2,2023-01-16
6,30370.0,0,0,2022-11-12
21,134330.0,0,2,2023-01-20
9,89170.0,1,0,2022-12-01
17,106050.0,0,2,2023-01-21
2,12220.0,0,1,2022-12-04
9,64330.0,1,1,2022-12-15
9,34550.0,1,0,2022-12-12
11,91340.0,1,1,2023-02-27
4,24880.0,1,2,2022-11-30
14,74440.0,0,0,2023-02-06
1,,1,1,2022-12-05
17,137510.0,0,0,2022-11-16
16,89710.0,0,2,2023-02-03
28,165580.0,1,2,2022-12-25
23,91260.0,1,2,2023-02-26
15,86720.0,1,2,2022-12-22
14,473720.0,1,2,2022-12-24
31,406960.0,1,2,2023-02-17
16,142080.0,1,2,2023-01-19
10,88540.0,1,0,2023-01-28
31,,1,2,2022-12-01
11,101440.0,1,1,2022-12-28
10,,1,1,2022-12-30
11,77410.0,0,0,2023-02-24
28,267400.0,0,2,2022-12-26
5,39320.0,1,1,2023-02-15
19,,0,2,2022-11-08
6,37170.0,0,1,2022-12-12
8,37020.0,1,1,2022-12-29
6,339240.0,0,1,2023-02-27
12,82090.0,0,0,2022-11-20
11,37000.0,0,0,2023-01-24
8,38190.0,1,1,2023-02-02
17,68620.0,0,2,2022-12-19
27,243250.0,0,2,2023-02-04
7,27820.0,1,0,2022-11-03
30,178200.0,0,2,2023-01-30
31,,1,2,2022-11-15
29,,1,2,2023-02-12
19,120870.0,0,2,2022-12-16
15,92720.0,1,0,2023-01-05
22,643450.0,0,2,2023-02-25
8,38160.0,1,1,2023-02-08
17,234600.0,1,2,2022-12-24
10,,0,1,2022-11-25
27,363280.0,0,2,2023-01-20
18,122820.0,0,0,2022-12-06
5,267030.0,0,0,2023-01-12
14,116090.0,0,2,2023-01-25
4,35200.0,0,0,2023-01-31
10,35810.0,1,1,2022-12-09
19,65030.0,0,2,2022-12-15
13,,0,0,2023-02-28
31,292940.0,0,2,2023-02-21
25,156960.0,1,0,2022-11-23
8,44980.0,1,0,2023-01-13
31,312970.0,1,2,2022-12-25
1,8190.0,1,0,2022-11-01
8,41840.0,1,0,2023-01-31
24,,1,2,2023-01-18
11,42810.0,1,1,2023-01-17
21,162630.0,0,2,2023-02-27
13,72030.0,0,2,2022-12-05
10,508990.0,0,1,2023-02-03
23,,1,2,2023-02-07
12,,0,0,2023-01-26
2,6720.0,1,2,2023-01-24
27,84890.0,0,2,2023-01-06
15,70950.0,0,2,2023-01-06
30,224390.0,0,0,2022-11-13
19,,0,2,2022-11-22
21,122130.0,1,2,2023-02-02
1,6480.0,0,2,2022-12-09
10,56730.0,1,1,2023-01-30
7,250890.0,1,0,2023-02-19
15,467810.0,1,2,2023-01-20
0,0.0,0,0,2022-11-11
29,266780.0,1,0,2023-01-08
9,306830.0,0,1,2022-11-19
3,13550.0,0,0,2023-01-01
13,95160.0,0,2,2022-11-07
19,102030.0,0,2,2022-11-17
0,0.0,1,1,2023-02-07
22,262240.0,1,2,2023-02-23
14,511720.0,1,2,2023-01-31
19,317760.0,0,2,2022-12-26
2,14630.0,0,0,2022-11-21
20,110470.0,1,2,2023-01-07
24,168200.0,1,2,2022-11-17
31,242490.0,0,2,2022-12-05
27,158390.0,0,2,2022-12-06
0,0.0,1,0,2022-11-01
4,210920.0,0,0,2022-12-13
29,192150.0,0,2,2023-02-28
23,138720.0,0,2,2022-11-08
22,91180.0,0,2,2022-11-04
30,,1,2,2022-12-15
14,27000.0,1,2,2022-12-21
9,623400.0,1,1,2022-11-16
8,11090.0,1,0,2022-11-25
6,893940.0,0,1,2023-02-16
22,161450.0,1,2,2023-02-14
2,14880.0,1,2,2023-02-02
17,102310.0,0,0,2023-02-23
13,109060.0,0,2,2023-01-17
25,188000.0,0,2,2022-12-10
8,72280.0,0,0,2022-12-01
27,190510.0,1,2,2022-11-29
14,57070.0,0,2,2023-01-04
22,146670.0,1,2,2022-12-26
25,,1,2,2022-12-22
22,405550.0,0,2,2023-02-10
11,72240.0,0,0,2023-02-14
30,,0,2,2022-11-08
2,,0,1,2023-01-29
19,110570.0,1,2,2022-11-28
9,,0,1,2023-02-12
2,14700.0,1,0,2022-12-11
27,110230.0,1,2,2022-12-27
10,371470.0,0,1,2022-12-18
1,3630.0,0,2,2023-01-05
7,30790.0,1,0,2022-11-04
23,105290.0,1,2,2022-11-03
18,,1,2,2023-01-03
22,134770.0,1,2,2022-12-13
8,60920.0,0,1,2023-02-20
25,,0,2,2022-11-16
10,66390.0,1,1,2023-01-03
9,,1,0,2022-12-24
16,132630.0,0,2,2022-11-24
22,176250.0,0,2,2023-01-11
4,24540.0,0,0,2022-11-20
1,3820.0,1,2,2022-12-24
30,,0,2,2023-01-25
30,,1,2,2023-02-22
0,0.0,1,2,2023-01-30
29,584390.0,0,2,2023-02-06
12,71220.0,0,0,2023-02-21
26,232390.0,0,0,2023-01-01
8,40960.0,0,0,2023-02-20
25,165030.0,0,2,2023-01-16
20,562080.0,1,2,2023-01-21
29,,1,2,2022-12-21
21,183820.0,1,2,2023-01-25
19,166450.0,1,0,2022-11-20
15,,1,2,2022-11-27
27,90800.0,0,2,2022-11-07
9,,0,1,2023-01-15
13,83280.0,0,2,2022-11-20
23,121120.0,1,0,2022-11-05
26,91780.0,0,2,2023-01-04
18,138530.0,1,2,2022-11-26
10,,0,0,2023-01-06
31,224290.0,1,2,2023-02-03
1,,0,0,2023-02-14
1,8260.0,0,0,2022-12-09
13,,1,2,2023-02-18
13,57350.0,1,2,2023-02-01
4,36670.0,0,1,2022-12-20
4,,0,0,2022-12-13
2,7180.0,1,0,2023-02-01
5,44100.0,1,0,2023-01-23
1,,1,1,2022-11-10
15,,0,2,2023-02-09
15,124320.0,0,2,2022-11-01
8,41050.0,1,1,2022-11-27
4,14590.0,0,0,2023-02-09
2,18380.0,1,1,2023-01-30
31,188360.0,1,2,2022-12-30
3,105130.0,1,1,2022-11-18
18,154230.0,1,0,2022-11-01
21,670030.0,1,0,2022-12-25
12,276530.0,0,1,2022-12-21
26,180930.0,0,2,2022-11-03
21,,0,2,2022-11-15
31,268850.0,0,2,2023-02-26
27,111580.0,0,2,2022-11-08
11,53160.0,1,0,2023-01-21
7,54140.0,0,0,2022-11-21
16,102500.0,1,2,2022-11-07
21,208890.0,0,2,2023-01-09
29,,1,2,2023-01-16
9,,1,1,2023-01-27
1,4870.0,1,1,2023-02-12
24,229380.0,1,0,2022-11-11
24,120880.0,1,2,2022-11-18
7,63920.0,1,1,2022-11-29
17,38500.0,0,2,2022-11-13
5,18860.0,0,1,2022-12-27
14,94050.0,1,0,2022-12-06
15,103040.0,1,0,2022-12-06
25,,1,2,2022-11-10
5,34910.0,0,1,2023-01-24
23,,0,2,2022-11-26
30,230990.0,1,2,2023-01-09
23,121790.0,1,0,2022-12-31
21,169860.0,1,0,2023-02-10
2,,0,2,2023-02-23
29,344240.0,0,2,2022-11-24
17,,1,2,2022-12-29
9,264950.0,0,0,2022-12-18
15,60350.0,1,2,2022-12-31
23,,1,2,2022-12-17
18,175270.0,0,2,2023-02-27
26,152290.0,1,0,2023-01-06
27,212070.0,0,0,2023-02-05
30,323990.0,1,2,2023-01-29
20,98540.0,1,2,2022-11-21
7,,0,1,2022-11-03
3,296460.0,1,0,2022-12-26
7,25550.0,1,1,2023-01-20
26,183990.0,0,2,2023-01-07
3,14560.0,0,0,2022-12-18
13,55750.0,1,2,2023-01-14
10,83470.0,1,1,2022-12-16
10,65490.0,1,0,2022-12-20
12,17140.0,0,0,2023-02-07
31,,1,0,2022-11-30
21,197930.0,1,2,2023-01-20
7,63830.0,0,1,2023-02-12
22,103270.0,0,2,2023-02-15
20,154340.0,1,0,2022-11-24
5,237480.0,0,1,2023-01-25
2,11920.0,0,2,2023-01-29
18,267990.0,0,2,2022-12-19
31,739260.0,0,0,2023-01-30
11,56040.0,0,0,2023-02-21
29,154930.0,1,2,2023-02-16
9,73040.0,0,1,2023-02-25
9,64030.0,0,1,2022-11-29
4,22180.0,1,0,2022-11-20
31,292610.0,1,2,2022-11-20
29,143880.0,1,2,2022-11-11
11,73870.0,1,0,2022-11-19
24,149590.0,0,2,2022-11-13
13,,1,2,2023-02-06
11,,0,0,2022-11-30
19,169480.0,0,2,2023-01-05
13,440410.0,0,0,2022-11-29
4,38280.0,0,0,2022-11-16
10,53500.0,1,1,2023-02-21
30,,0,2,2023-01-23
29,183820.0,0,2,2023-02-11
20,128930.0,0,2,2022-11-19
12,86490.0,1,1,2022-12-22
6,279880.0,0,0,2022-12-07
19,106390.0,1,2,2023-02-12
30,130770.0,0,2,2023-02-10
14,77860.0,1,2,2023-01-15
9,76990.0,1,1,2022-12-01
31,133470.0,0,2,2022-11-26
31,321500.0,0,2,2022-12-31
22,,0,2,2023-02-25
15,131380.0,0,2,2023-01-08
2,16860.0,0,2,2022-11-23
15,,1,2,2023-02-02
4,,0,0,2022-12-11
1,5960.0,0,0,2022-12-04
10,,1,1,2023-01-12
14,79420.0,0,2,2022-12-28
16,132570.0,1,2,2022-11-09
0,0.0,1,0,2023-01-05
20,186340.0,0,2,2022-12-15
29,180750.0,1,2,2023-02-26
15,122340.0,0,2,2023-01-13
13,50050.0,1,2,2023-02-16
10,,0,1,2023-02-05
11,217970.0,0,0,2023-01-29
27,177180.0,1,2,2023-01-09
24,127570.0,1,2,2023-01-22
0,0.0,1,0,2022-11-05
21,346950.0,1,0,2022-12-11
27,109630.0,1,2,2022-12-23
30,187250.0,1,0,2023-01-12
10,85070.0,1,1,2022-11-12
24,576920.0,1,2,2023-01-13
23,89530.0,1,2,2022-11-25
2,,0,0,2023-01-29
3,322190.0,0,0,2023-01-24
5,26860.0,0,1,2023-02-07
3,9740.0,1,1,2023-02-20
8,,1,1,2022-12-31
17,72890.0,1,2,2022-11-06
1,3770.0,1,1,2023-01-11
11,84730.0,0,1,2022-12-13
27,359060.0,1,2,2022-11-10
15,76890.0,0,2,2022-12-24
31,240810.0,0,2,2022-12-24
7,121840.0,1,1,2023-02-22
13,200940.0,1,2,2023-02-06
26,210040.0,1,2,2023-01-28
20,,1,2,2023-02-11
10,54870.0,1,0,2023-02-25
15,270580.0,1,0,2023-01-26
26,221640.0,1,2,2023-01-09
14,84970.0,0,2,2022-12-07
0,0.0,0,0,2023-01-26
15,82020.0,0,2,2023-02-20
17,86020.0,0,0,2023-02-22
30,157020.0,0,2,2023-01-15
30,166130.0,1,0,2022-11-18
4,19400.0,0,0,2022-11-04
27,117520.0,1,0,2023-01-26
8,501530.0,1,1,2023-01-13
9,211330.0,0,0,2023-01-20
30,,0,2,2022-12-25
15,100870.0,0,2,2022-12-06
9,36680.0,1,1,2022-11-07
8,547330.0,0,1,2023-02-19
2,6620.0,1,1,2022-11-03
15,123270.0,0,2,2023-02-16
8,72450.0,1,1,2022-12-16
17,87280.0,1,2,2022-11-10
15,,0,0,2023-02-07
3,25410.0,0,1,2023-01-19
25,220030.0,1,2,2023-01-29
3,,1,2,2022-12-09
4,,0,2,2022-11-04
22,172480.0,0,0,2022-11-07
22,129490.0,1,2,2022-11-13
23,115380.0,0,2,2022-11-18
21,261010.0,0,2,2022-12-09
27,96380.0,0,0,2023-01-26
8,49110.0,1,0,2023-01-08
0,0.0,0,2,2022-12-28
24,,1,2,2022-12-29
19,,0,2,2022-11-28
10,,0,1,2023-02-24
25,139580.0,0,2,2022-11-19
28,173280.0,0,2,2023-02-10
23,204100.0,1,0,2023-01-31
8,71780.0,1,0,2022-11-01
16,144760.0,1,2,2023-01-01
27,271450.0,0,2,2023-02-11
21,238620.0,1,2,2023-01-11
4,,1,0,2023-02-25
4,36510.0,1,0,2023-02-10
16,87030.0,0,2,2022-12-16
3,26820.0,0,0,2022-11-28
0,0.0,0,0,2022-11-26
18,71610.0,0,2,2023-02-04
17,103290.0,0,2,2023-01-23
6,30920.0,1,1,2023-01-30
24,151050.0,1,2,2022-11-12
16,81240.0,0,2,2023-01-21
0,,0,0,2023-01-03
15,490490.0,0,2,2023-01-29
12,64370.0,1,0,2023-02-22
4,,0,0,2022-11-21
25,85430.0,0,2,2022-11-25
31,252560.0,1,2,2023-02-14
26,,0,2,2023-01-30
25,535300.0,1,2,2022-11-01
6,47350.0,0,0,2023-01-25
23,183540.0,0,2,2022-12-23
22,153240.0,0,2,2023-01-07
16,,0,2,2023-02-03
28,112820.0,1,2,2022-12-08
22,147030.0,0,2,2023-02-08
3,,1,0,2022-11-21
9,265470.0,0,1,2023-01-16
12,42660.0,0,1,2023-01-29
20,113260.0,0,2,2023-01-15
20,133010.0,0,0,2022-11-29
17,120260.0,1,0,2023-01-04
9,,0,1,2022-11-05
7,62590.0,1,0,2023-01-21
1,8610.0,1,0,2023-01-01
13,121140.0,1,2,2023-01-07
20,,0,2,2022-12-26
27,93480.0,0,2,2022-11-22
15,100050.0,0,2,2023-02-10
3,172940.0,1,0,2023-02-12
23,157470.0,0,0,2022-11-11
9,108790.0,0,1,2022-12-29
6,22030.0,0,1,2022-11-21
29,211380.0,0,2,2022-11-17
31,,1,2,2023-01-11
6,35890.0,0,1,2022-12-10
24,141110.0,1,2,2023-02-04
29,105980.0,1,2,2023-01-09
5,16760.0,1,1,2023-01-28
17,75450.0,1,0,2022-11-20
29,249160.0,1,2,2022-12-03
6,,1,1,2023-02-02
13,79120.0,0,2,2022-11-21
5,31030.0,0,0,2023-01-26
30,181440.0,0,0,2023-01-05
17,147440.0,1,2,2022-11-26
15,128300.0,1,0,2022-11-16
22,169560.0,0,2,2023-01-28
15,,1,0,2022-12-03
7,,0,1,2022-12-20
19,261920.0,1,2,2023-01-26
2,16090.0,1,0,2023-01-29
21,72010.0,0,2,2023-01-09
4,23490.0,1,0,2022-11-30
25,204040.0,1,2,2023-02-03
1,5110.0,1,0,2023-01-15
26,19100.0,0,2,2022-12-21
22,,1,2,2022-12-10
