ids,ages,orders,purchases,bookmarks,replies,ratings,period
58401,19,12,646454.0,9,24,79,31
34460,38,6,300000.0,6,32,0,19
61140,24,49,3169783.0,10,16,80,33
28167,25,56,3684459.0,8,10,32,16
39532,34,99,300001.0,3,26,30,22
58419,40,94,6264254.0,9,6,17,31
55333,39,24,376095.0,1,16,39,30
19857,21,23,1038475.0,3,5,4,11
7731,29,83,221061.0,10,10,38,5
56195,19,38,1776373.0,3,17,47,30
18538,36,66,5157256.0,11,17,66,10
14682,33,2,170467.0,12,30,59,9
51015,24,10,112256.0,2,19,47,5
1164,25,19,1689380.0,9,23,54,1
56992,47,94,8922463.0,7,36,118,31
42944,38,52,4198374.0,5,12,36,23
24368,37,10,338766.0,8,2,2,14
12765,36,56,2925881.0,5,21,53,8
74647,33,63,2499136.0,8,1,80,40
61128,46,60,4723087.0,10,38,108,33
67539,41,27,4218405.0,5,15,27,36
4644,43,52,4526432.0,1,10,101,3
53608,39,74,3869819.0,8,39,53,29
38562,23,5,299999.0,12,17,106,21
3440,44,96,4717803.0,9,23,69,2
58966,37,75,4527570.0,8,21,46,32
68411,38,14,1079216.0,10,8,29,29
9381,43,58,299998.0,10,18,20,6
40874,53,3,55261.0,9,22,83,22
35667,25,50,1797341.0,4,0,0,20
32508,47,56,4803876.0,8,29,72,18
50701,53,82,5174487.0,10,27,45,28
56450,42,34,1170517.0,1,22,62,30
61533,37,67,5494657.0,3,16,0,33
393,31,85,5743271.0,9,33,74,1
45853,36,35,1864135.0,7,20,34,25
18177,31,62,2241395.0,1,5,10,10
41124,41,20,300000.0,11,32,36,22
47173,21,11,936054.0,2,33,73,26
65959,42,63,10839658.0,10,38,128,35
61865,22,50,3787648.0,1,21,43,33
65114,50,10,1167263.0,11,1,1,35
15826,27,82,292856.0,12,26,34,9
17430,23,69,612125.0,12,37,52,10
33956,18,10,399547.0,9,21,74,22
14977,44,39,3170369.0,7,5,13,9
57207,53,12,654112.0,0,4,0,7
50761,26,97,5887406.0,7,20,64,28
7057,26,15,419273.0,1,4,61,4
70485,19,5,299999.0,5,8,16,38
57246,24,61,4806604.0,1,20,30,31
39496,24,3,125864.0,9,23,42,22
59083,44,41,1378842.0,4,36,66,32
54422,21,78,5477585.0,10,18,64,29
27162,20,57,2000316.0,1,22,81,15
18024,24,44,4333973.0,11,18,59,10
56868,31,20,1202293.0,11,36,126,31
1661,33,63,9849872.0,12,18,46,1
63529,39,26,186088.0,3,16,30,34
50149,24,51,3507666.0,3,33,99,27
47489,32,24,1012693.0,9,21,53,26
68790,39,8,573981.0,4,35,135,37
36044,27,56,1949528.0,12,2,7,20
74497,45,29,876150.0,12,34,125,40
54589,20,95,8070732.0,9,12,87,29
51286,45,42,3752875.0,6,30,53,28
6487,52,2,60364.0,9,15,43,4
14553,36,43,3515451.0,7,32,49,8
35447,27,20,41562.0,1,35,118,19
9568,39,51,1563352.0,2,30,82,6
45421,35,31,1562242.0,5,26,85,25
63518,24,82,3699972.0,4,34,38,34
47943,33,86,299999.0,11,16,34,17
22196,19,38,3945820.0,4,36,59,12
26574,27,38,299999.0,8,26,100,31
70666,32,34,905603.0,6,29,99,36
59689,39,98,7601462.0,0,1,1,32
8513,36,64,5589997.0,2,30,77,5
48483,44,55,3950933.0,8,5,19,26
66478,18,52,891607.0,9,32,101,36
10405,32,75,561556.0,6,18,42,6
9766,37,6,556382.0,1,37,85,6
45132,28,96,8516999.0,12,23,89,25
31294,21,97,145710.0,0,32,107,17
59234,24,49,4316814.0,0,38,151,22
55958,40,79,2955038.0,9,10,30,30
1402,32,86,4911160.0,0,13,37,1
18546,43,57,299999.0,5,24,8,10
12677,28,9,930326.0,12,25,71,7
73693,36,37,2754267.0,7,34,81,39
39087,28,18,441669.0,3,9,32,21
35766,26,49,85370.0,0,30,18,20
3138,37,98,5690630.0,4,18,19,2
18452,38,54,4997819.0,11,21,43,10
46773,37,40,3420518.0,3,19,70,25
30728,34,79,10639008.0,11,18,0,17
26433,38,53,3108020.0,8,20,52,15
3603,22,55,4534438.0,10,24,29,3
36471,23,83,299998.0,6,14,54,20
67079,21,11,95534.0,8,21,0,36
46306,35,38,300000.0,1,14,19,25
30936,22,93,4436087.0,10,38,112,17
27105,19,1,56542.0,10,7,24,15
19722,24,86,2661983.0,5,26,85,11
14539,41,92,3453262.0,12,35,79,8
48001,33,89,1659567.0,6,22,35,26
1179,26,81,7676500.0,3,37,63,1
72134,25,66,4750886.0,6,16,38,39
31831,24,19,1603657.0,1,36,124,17
2005,53,44,299998.0,4,31,102,2
21488,40,8,686963.0,1,37,116,26
32375,43,23,1881918.0,7,16,29,18
12344,34,96,3578580.0,8,5,15,7
33571,47,9,409067.0,7,1,2,18
48772,25,5,250587.0,11,17,18,27
9683,36,80,3732540.0,3,29,39,6
50954,29,1,38151.0,3,29,85,28
50144,22,89,15142042.0,12,36,119,27
9720,26,99,6485392.0,3,9,18,6
37554,49,78,6557834.0,2,0,0,28
63481,26,30,1766393.0,1,15,38,34
6538,38,63,299998.0,1,22,32,4
43328,35,82,5783665.0,4,16,60,24
55565,41,95,9441591.0,9,35,111,30
43810,36,65,6334874.0,11,27,59,24
39904,32,12,249266.0,8,26,75,22
68644,26,16,1528631.0,1,3,7,37
4439,34,28,2350399.0,9,12,27,3
62633,21,54,58868.0,3,24,25,34
53780,51,27,2623169.0,7,35,7,29
14456,41,76,6548392.0,12,1,0,8
52606,40,74,4192704.0,9,10,12,28
67072,36,9,64275.0,6,22,78,36
56679,52,1,117720.0,5,34,116,31
28980,39,64,3433596.0,5,16,16,38
73572,19,97,10489501.0,11,39,98,39
16863,41,73,5748369.0,2,16,48,10
72800,19,28,964265.0,4,20,25,39
25873,52,41,3708388.0,4,23,63,14
42445,22,80,10599381.0,6,27,71,23
26649,23,97,6189491.0,1,37,48,15
66599,44,21,299998.0,10,3,5,36
51357,36,76,5084325.0,2,18,0,28
28977,27,36,2345937.0,12,22,56,16
42506,36,49,2111988.0,9,18,61,23
60161,40,5,375465.0,2,12,22,32
28991,37,59,480551.0,10,4,8,16
46222,34,85,463796.0,1,30,44,25
47098,49,79,8722375.0,11,18,21,26
50693,33,78,3440658.0,9,22,71,28
43228,33,21,1474396.0,6,22,74,24
24163,26,94,2153597.0,11,15,25,13
51213,21,61,5025946.0,1,31,55,28
53397,33,28,1646905.0,7,10,20,10
21709,30,27,1881100.0,3,34,48,12
67789,30,89,7724284.0,7,9,110,36
62230,22,47,3696875.0,5,10,20,33
2605,51,6,946393.0,3,0,0,2
32738,42,62,3147828.0,1,29,100,18
61613,44,21,299998.0,4,30,106,33
48475,18,5,278180.0,5,35,136,26
14431,40,47,299999.0,5,23,58,8
69458,41,13,675193.0,6,8,21,37
35664,30,38,1252495.0,0,36,114,20
40520,50,97,,11,20,75,22
22031,43,24,2726320.0,7,24,10,12
58381,35,76,5259560.0,12,6,21,31
67766,44,77,2949142.0,1,21,80,36
62309,36,37,299998.0,11,37,98,29
60746,45,53,513052.0,12,36,86,33
48629,33,52,3610097.0,5,28,4,26
35958,35,41,3815662.0,1,2,6,20
27413,48,67,4270999.0,3,18,56,15
11597,34,63,2500176.0,11,7,11,7
30029,29,68,6700699.0,8,14,21,17
3538,28,23,686974.0,1,32,111,3
20679,44,83,299999.0,5,23,45,22
9550,43,70,3140872.0,5,31,87,6
27579,41,16,800052.0,4,15,55,15
19423,53,47,4581671.0,11,27,105,11
41755,25,76,4575187.0,1,26,63,23
19183,34,83,3386332.0,9,1,1,11
75012,46,64,5881823.0,7,13,45,40
46361,48,90,7773401.0,7,27,86,25
70627,37,90,300000.0,3,21,46,38
20968,29,72,300000.0,12,35,139,12
20754,31,39,3119668.0,4,2,3,12
34438,19,14,299999.0,2,29,102,19
13188,24,35,3998933.0,9,10,19,8
17740,37,27,1014602.0,10,9,12,10
73183,27,3,235138.0,6,10,27,39
75747,37,96,5197078.0,2,32,32,40
37499,47,55,4077514.0,5,26,90,20
68378,42,83,5033679.0,8,32,66,37
48073,43,96,2986922.0,12,27,80,26
10384,22,73,299999.0,8,37,111,6
43653,43,69,5756511.0,5,9,0,24
32685,44,13,573045.0,6,34,36,18
52132,35,81,443905.0,2,20,65,28
63967,18,47,5059148.0,9,20,75,34
944,32,54,300000.0,12,29,62,11
26807,36,98,1680206.0,0,24,24,15
22019,30,81,10520349.0,2,8,19,12
41255,31,50,1877357.0,7,30,76,22
32888,44,33,257982.0,4,29,109,18
5859,42,25,1971160.0,12,19,36,14
12340,22,25,2905242.0,3,16,30,7
48255,46,4,299999.0,8,39,47,26
34598,44,37,83367.0,7,26,80,19
63375,23,29,4789873.0,10,39,125,34
32417,21,32,2468520.0,9,18,38,18
59936,36,72,7075665.0,2,6,8,32
48191,40,83,11830317.0,2,14,51,26
57395,39,66,2573432.0,5,20,52,31
23430,51,1,85514.0,2,25,26,13
6407,30,99,6093402.0,12,33,42,4
66285,36,87,300000.0,1,3,0,36
2055,39,19,1257499.0,4,21,73,2
13051,48,16,755363.0,1,18,58,8
68585,53,15,295988.0,5,39,63,37
31433,33,73,6257045.0,11,9,23,17
52813,29,42,299998.0,1,17,42,29
54737,20,32,2141001.0,9,28,103,29
51338,50,15,614608.0,1,10,21,28
56667,36,52,5022326.0,9,25,0,31
65212,38,88,6019962.0,11,22,45,35
60890,27,50,4393876.0,2,0,0,33
66352,42,30,1946451.0,3,11,23,36
54610,32,35,3295298.0,6,13,14,29
66368,42,66,1527192.0,7,38,62,36
29224,48,77,543259.0,8,2,114,16
52151,33,96,13519490.0,11,10,26,40
12295,34,12,1740795.0,7,16,50,7
9368,27,15,803570.0,3,34,93,6
25484,42,50,357734.0,3,34,101,14
75546,46,71,5524003.0,3,30,118,40
58720,22,85,1127292.0,0,19,61,32
40904,23,12,371547.0,1,7,21,22
43605,35,79,7128095.0,12,12,26,24
64015,34,23,546820.0,7,16,20,34
20789,31,63,3060929.0,8,13,39,13
21313,23,16,657725.0,11,10,30,12
58779,54,31,3027098.0,0,2,7,32
32451,19,59,548253.0,4,35,119,18
66547,35,44,2135694.0,1,38,91,9
24893,41,38,1821385.0,12,31,102,14
27015,43,32,1705889.0,6,32,53,15
1329,18,38,2045874.0,8,13,27,1
64543,26,49,2932913.0,5,11,24,35
65287,29,54,299998.0,3,39,126,35
10258,37,77,9863244.0,1,6,19,6
52083,24,52,442187.0,9,34,56,28
43517,44,56,5566847.0,6,6,17,24
40206,40,85,3407052.0,11,20,30,22
31477,39,3,131490.0,11,38,70,17
49580,20,58,141802.0,6,39,65,27
32828,28,48,4022924.0,4,2,7,18
45644,27,10,967194.0,5,25,73,25
15636,43,62,4099183.0,6,36,70,9
74741,39,40,3736200.0,11,2,4,40
43402,24,81,6534485.0,11,28,47,24
22243,37,65,910852.0,10,5,10,12
54001,40,93,4293352.0,6,25,34,29
3484,24,60,1807950.0,5,20,74,2
60014,32,73,3872524.0,12,20,69,32
10517,31,89,4010515.0,9,33,23,6
10633,18,11,924798.0,2,32,67,6
4732,31,47,2299885.0,1,21,52,3
40130,35,44,2552983.0,12,17,39,22
57583,41,22,299999.0,2,10,0,31
70875,29,24,2062994.0,9,0,0,38
25821,28,53,8613741.0,8,1,1,14
817,18,31,607834.0,8,14,55,39
28748,30,53,4214937.0,12,19,46,16
14004,21,44,1411258.0,6,5,14,8
20548,29,59,2654940.0,4,37,130,11
45953,35,28,1515255.0,10,0,0,25
68795,29,44,3495769.0,0,35,62,37
43028,22,65,3868592.0,0,36,62,23
70312,41,56,3408874.0,12,4,11,38
23517,54,25,3676970.0,12,6,10,13
28944,21,42,770987.0,8,6,8,16
29508,54,26,1158391.0,10,31,104,16
1937,22,30,1830224.0,4,37,40,2
47702,35,22,1960813.0,4,15,41,26
64226,21,86,12611731.0,11,38,82,34
11132,36,96,13217076.0,6,25,80,7
28607,41,55,5005325.0,9,21,74,16
322,22,92,7810084.0,7,12,31,1
67302,26,18,,3,2,2,36
70318,25,22,1360659.0,4,9,25,38
71491,33,43,4263737.0,6,35,60,38
42947,32,56,300000.0,9,36,136,23
22344,36,48,3349515.0,11,29,42,12
29484,30,20,763718.0,8,39,41,16
46709,34,59,6712450.0,12,33,35,25
8265,53,87,9294191.0,3,2,4,5
55881,39,97,593185.0,12,15,40,30
46883,39,75,5981775.0,7,38,124,25
4040,47,15,1388733.0,11,34,106,3
23152,32,59,4620501.0,12,35,77,13
28925,24,88,2442945.0,4,1,1,16
51191,22,38,299999.0,11,26,64,28
58741,23,52,599385.0,2,22,64,32
64771,44,58,5335902.0,4,32,88,35
74614,22,27,2641740.0,7,4,10,40
65426,42,81,300001.0,8,29,109,35
2784,20,90,4300875.0,2,19,26,2
70773,36,21,,8,10,30,10
54028,32,41,1609782.0,3,1,2,29
72934,49,52,2738125.0,7,5,16,39
3247,37,59,183397.0,9,20,62,2
59619,49,93,5864520.0,0,24,36,32
3814,19,89,10660738.0,5,0,0,3
15492,38,33,2049341.0,9,39,111,9
53898,49,50,3491551.0,9,18,61,29
70471,39,75,4228137.0,6,20,56,38
40877,28,44,456637.0,5,35,110,22
17010,29,27,1508846.0,2,19,52,10
63798,31,16,719274.0,7,4,13,34
41233,27,88,4951758.0,9,26,52,22
26711,24,33,2787695.0,7,15,41,15
31608,25,24,45560.0,8,8,26,17
44447,53,42,1969314.0,5,18,52,24
5784,18,91,442418.0,0,27,96,4
36116,23,44,1531272.0,12,6,23,20
33437,21,21,466184.0,8,37,56,6
395,20,49,1830722.0,9,5,15,1
51290,22,35,3091979.0,4,35,98,28
45878,28,11,179618.0,2,24,79,25
49003,37,98,300000.0,7,23,105,27
25001,43,38,2979690.0,3,28,44,14
61181,40,86,11417107.0,6,17,41,15
12348,21,32,2915530.0,11,0,0,7
34071,34,64,3720054.0,1,3,5,19
51850,42,94,5100946.0,9,9,9,28
71191,26,45,2836825.0,0,26,64,38
72919,28,95,7951707.0,4,3,5,39
8487,20,15,793234.0,2,4,14,5
55135,29,30,323470.0,1,8,9,30
30967,46,56,1428328.0,12,0,0,17
62667,21,14,1403470.0,6,15,49,34
20944,33,76,4518383.0,8,31,76,12
12169,30,69,4340647.0,2,3,0,7
26873,18,7,687142.0,1,30,66,15
10440,35,24,1110273.0,0,11,38,6
59541,29,76,2806487.0,1,7,20,32
39742,35,94,7847064.0,8,22,87,22
50446,33,10,395968.0,4,4,14,27
62709,34,90,11514379.0,3,3,6,34
296,41,25,2322106.0,3,21,40,1
28084,37,37,337867.0,0,32,104,16
20866,18,11,691388.0,4,15,23,12
1319,37,52,46925.0,1,8,31,1
25841,25,32,112342.0,10,24,40,14
13476,37,44,3498993.0,3,31,34,8
48545,30,42,4130932.0,5,31,56,26
13632,40,29,2797266.0,12,35,118,8
75339,53,48,4497920.0,6,38,92,40
37477,35,7,325249.0,12,7,14,20
73493,36,51,4949313.0,5,9,42,39
65406,18,22,1802992.0,0,29,78,35
58666,36,65,163883.0,10,18,59,32
67977,26,70,5934965.0,5,17,0,36
16229,35,18,554372.0,3,35,65,9
61973,42,54,4779778.0,2,7,19,33
75275,33,5,491991.0,12,15,27,40
54146,22,13,997284.0,11,33,51,40
4333,36,95,8855690.0,9,36,119,3
10822,18,51,4382262.0,12,24,55,6
17055,35,44,3675154.0,4,34,61,10
47527,28,29,299998.0,7,11,13,26
56519,37,2,95889.0,12,9,29,35
16963,49,24,1721864.0,9,28,109,10
49595,50,23,52896.0,9,35,111,27
64507,20,29,223406.0,0,31,33,35
19637,22,21,2051154.0,6,16,27,9
68034,27,66,5619859.0,10,11,36,36
52783,28,40,3657930.0,9,35,137,29
21263,53,88,5826381.0,1,0,0,12
68665,41,70,300000.0,0,0,0,37
31636,24,84,3966713.0,9,8,31,17
15466,25,25,262234.0,1,23,0,30
62320,36,62,3353088.0,4,17,33,33
12302,26,43,2344340.0,6,19,75,7
42838,33,19,299999.0,3,17,81,23
15503,40,53,299999.0,10,27,45,9
30952,21,13,1645883.0,0,15,33,17
21461,54,78,2415691.0,1,14,30,12
63769,51,80,5767793.0,1,31,90,34
39995,23,62,,0,8,12,22
63763,28,2,299998.0,0,36,107,34
40503,38,52,5343475.0,1,11,43,22
443,39,63,3440098.0,9,32,51,1
73795,30,46,2871608.0,5,3,9,39
61690,35,19,1100287.0,1,9,30,33
41194,27,44,149540.0,2,22,73,22
31762,30,96,9115718.0,11,3,3,17
63927,35,74,5336002.0,2,14,46,34
3046,35,95,7201375.0,3,14,54,2
58005,24,46,300000.0,9,21,24,31
26898,24,64,9542918.0,12,4,14,15
9548,32,9,773201.0,2,1,1,6
25788,31,79,1921158.0,9,7,9,14
8443,34,26,1821684.0,0,12,30,5
67509,39,48,405758.0,7,15,30,36
66603,46,22,476514.0,3,13,15,36
59344,23,93,2660944.0,2,31,61,32
1310,40,89,280344.0,5,3,5,1
2611,22,71,4246778.0,12,37,96,2
63296,42,36,2270254.0,12,33,122,34
60056,35,99,12799337.0,0,4,12,32
26569,43,94,7170250.0,5,6,19,15
48644,33,18,1286972.0,11,7,9,26
27175,43,86,5951265.0,7,39,119,15
44381,22,40,464786.0,4,33,0,24
46848,19,31,1935609.0,5,14,29,25
3313,21,41,3966146.0,2,6,11,2
68921,51,82,8437468.0,6,23,43,37
19694,36,43,300000.0,0,12,14,11
60999,50,62,5016146.0,9,39,0,33
57940,21,72,299999.0,6,8,8,31
32141,34,26,81153.0,6,15,23,18
20011,35,5,273064.0,9,18,40,11
60294,26,55,737066.0,8,6,11,32
54943,30,78,5148706.0,0,13,16,30
44926,28,18,1068155.0,12,39,108,12
15108,40,63,4786046.0,1,12,34,9
33116,42,9,862149.0,0,29,103,18
68124,30,48,2577833.0,0,32,110,36
42836,24,18,1183101.0,11,29,73,23
38849,36,80,4950100.0,8,16,38,21
21406,30,72,299999.0,1,25,89,12
60871,20,44,1991909.0,11,24,24,33
70566,50,67,3170615.0,11,31,38,38
12222,37,93,6738047.0,12,29,54,7
1609,41,24,299999.0,9,35,105,1
21104,54,40,466149.0,0,21,70,12
56946,33,22,,10,28,52,31
74264,40,17,1436419.0,5,36,57,40
72718,42,74,3538104.0,10,23,32,39
51361,42,54,1138128.0,0,2,7,28
507,43,33,1301692.0,10,3,8,1
38683,23,21,735844.0,6,9,11,10
8276,34,77,3855847.0,7,28,53,5
46224,33,76,4836684.0,2,36,0,25
9338,20,13,565372.0,11,23,84,6
38666,25,51,,9,3,7,38
18349,28,97,9455146.0,0,4,5,10
16077,26,60,5315061.0,0,26,35,9
42591,27,68,5277892.0,8,18,52,23
28017,31,33,1252806.0,2,31,67,16
53015,29,98,1274389.0,6,34,129,29
14987,26,8,300000.0,7,37,209,9
63097,28,36,300001.0,9,4,11,34
67383,32,47,3390922.0,6,23,35,36
60982,23,94,3390243.0,10,18,27,28
21860,27,68,7044821.0,4,37,70,12
12007,30,85,13074805.0,12,34,81,7
26991,28,15,2282529.0,4,23,41,15
48334,29,55,299999.0,9,1,3,26
68692,33,63,299999.0,0,14,50,37
42104,39,4,247534.0,8,4,14,23
25603,31,26,1474111.0,9,23,61,14
46674,42,27,2686635.0,8,9,20,25
72436,22,85,4191172.0,5,20,51,34
21636,32,4,243823.0,9,7,23,12
17937,43,35,195505.0,0,28,70,10
31393,49,50,328172.0,6,35,58,17
74508,30,86,5619359.0,3,27,58,40
38696,22,68,4460654.0,4,37,103,21
59612,43,85,13538373.0,2,10,37,32
56658,37,57,2794255.0,0,29,34,31
20508,37,14,704918.0,5,34,91,11
22003,28,86,8253405.0,10,19,0,12
51919,41,28,1609608.0,5,32,48,28
57099,20,41,5019460.0,2,1,1,31
3519,32,54,300000.0,11,12,27,3
28840,29,10,442900.0,5,22,37,16
75679,51,3,155389.0,0,19,42,40
26852,43,79,5203117.0,5,16,21,15
39243,47,72,4611263.0,12,19,28,21
52354,23,33,2739539.0,7,33,51,28
2628,43,94,3200660.0,1,35,125,2
38280,41,90,6360560.0,6,33,66,21
14636,21,69,4764664.0,9,18,67,32
46069,37,34,1122075.0,0,13,46,25
5270,38,10,391857.0,6,28,100,4
42737,41,97,3924089.0,6,13,21,23
40278,48,31,2217299.0,4,10,33,22
34977,20,46,4664353.0,1,39,39,19
1035,47,48,3733818.0,12,25,38,1
13712,53,87,6255373.0,6,25,73,8
41130,40,44,6077226.0,7,22,55,22
5585,21,32,1826751.0,5,12,122,4
22701,26,10,114267.0,8,22,32,35
40535,52,85,5836541.0,3,13,34,22
39334,40,39,869152.0,6,36,98,21
22725,40,97,3035949.0,2,15,52,13
26484,41,39,3458478.0,8,16,60,15
18681,39,99,966322.0,6,17,18,11
20810,40,43,3839017.0,8,39,86,12
74824,22,48,3009653.0,0,4,12,40
3580,26,96,5033283.0,7,6,11,3
6166,44,14,621116.0,1,27,102,4
60446,32,25,1395879.0,11,11,22,33
6330,40,59,3544541.0,4,9,26,4
30007,28,77,7406707.0,4,34,36,17
48541,27,62,3562523.0,3,16,33,26
61668,21,62,4420432.0,12,36,123,33
7219,33,89,5250988.0,8,36,98,4
72771,46,21,1968054.0,4,1,60,35
58772,47,39,299999.0,11,20,49,32
18652,50,88,5379337.0,11,0,0,11
29464,36,24,300001.0,8,14,48,16
55842,32,57,4348444.0,4,1,1,30
44079,32,47,2647930.0,3,25,37,24
57584,24,94,299998.0,6,19,61,31
43069,42,29,2286661.0,0,15,31,23
59138,20,44,213598.0,6,31,91,32
72794,25,45,3181498.0,8,33,99,39
40740,51,33,2927066.0,4,26,16,22
22629,39,20,1014822.0,1,9,15,13
17086,20,32,1645211.0,5,3,0,10
4844,37,58,3139404.0,12,37,95,3
7631,33,78,2025611.0,6,19,37,5
18308,26,80,300000.0,6,39,88,10
19453,33,30,1219975.0,12,11,42,11
75381,34,69,2558089.0,3,5,8,27
72175,27,74,2198477.0,5,15,48,39
2914,21,13,1479149.0,10,15,20,2
22432,23,94,6189856.0,1,24,51,13
47145,29,61,483838.0,3,37,122,26
35233,29,5,351227.0,9,18,19,19
28468,30,83,567091.0,11,30,95,16
15075,41,6,406049.0,7,32,33,9
26717,39,50,4714054.0,1,27,72,15
71658,31,58,4168297.0,7,16,38,38
8444,22,37,357399.0,0,32,64,5
50338,30,39,6691399.0,9,9,52,27
70041,43,23,1053048.0,7,3,9,38
52551,21,9,179077.0,8,3,10,28
893,25,29,2507700.0,8,39,67,1
32132,54,84,571307.0,2,6,13,18
7853,39,3,505975.0,12,14,36,5
1439,26,41,300002.0,1,14,44,1
5195,21,43,1649573.0,11,31,35,3
40512,44,65,2270931.0,8,38,55,22
69511,43,10,1232147.0,12,25,93,37
14283,40,99,5506464.0,6,32,82,8
39124,18,85,3406739.0,11,39,65,21
5705,28,76,4363526.0,12,17,41,4
45065,22,18,56025.0,12,15,19,24
66257,38,89,5756154.0,3,17,33,36
16151,42,72,4392329.0,7,27,89,9
4300,36,41,3438877.0,2,34,128,3
62143,42,60,5269086.0,2,12,47,33
24676,33,50,2174393.0,3,33,75,14
48233,26,40,2682136.0,5,19,37,26
41677,30,38,359532.0,7,35,136,23
34246,34,57,2005267.0,7,2,2,19
269,34,70,6236236.0,11,27,33,1
74939,35,77,9970504.0,3,33,115,40
53901,36,17,967969.0,0,12,12,29
62027,30,57,5258900.0,11,35,132,33
2515,30,98,8024714.0,5,5,9,6
11196,45,76,824821.0,4,22,82,7
4697,31,16,495273.0,5,25,27,3
26348,19,64,628901.0,3,5,9,15
31181,24,24,375111.0,3,28,97,17
12526,35,34,780327.0,3,5,15,7
54565,24,53,4951956.0,10,39,145,29
51316,29,79,7139714.0,1,15,26,28
25560,34,66,299999.0,4,8,8,14
10220,53,79,5684304.0,3,12,71,14
48608,40,23,2575549.0,7,18,18,26
1778,19,98,6578250.0,0,21,21,2
51768,19,87,11226751.0,6,28,46,28
24061,22,72,5468701.0,1,31,101,13
50491,52,52,239133.0,9,19,25,27
19749,45,92,2795712.0,4,7,40,11
28013,23,79,10141665.0,1,20,36,16
3717,40,28,105039.0,6,16,17,3
51527,32,35,3249646.0,1,14,18,28
36300,36,47,3488535.0,7,39,98,20
41323,26,5,155969.0,12,36,40,23
27950,23,55,2851343.0,9,31,102,16
2686,28,88,299999.0,8,2,7,2
46115,28,74,300000.0,1,0,0,25
71926,31,11,1241618.0,10,34,103,38
74176,43,9,46360.0,3,19,65,40
52488,30,81,5736387.0,4,3,0,28
65722,41,40,5406128.0,11,0,0,35
74943,43,24,1287942.0,9,38,48,40
57411,35,59,4788342.0,8,7,25,19
22948,25,84,198407.0,2,19,74,13
41490,47,98,4524560.0,5,3,11,23
2980,31,24,299999.0,0,25,66,2
34052,19,99,7488633.0,4,7,10,19
42618,47,81,4954158.0,3,12,46,23
34165,54,80,4073313.0,4,38,59,19
17942,32,96,299999.0,3,15,0,10
54896,26,44,1688865.0,4,5,19,30
9065,46,96,118679.0,12,18,59,6
23051,21,31,226246.0,12,1,2,9
37938,18,29,2814443.0,3,7,26,21
33061,43,88,8685912.0,12,39,144,18
12926,37,69,364901.0,10,10,69,8
40480,33,85,6803628.0,1,12,34,22
55556,27,15,665201.0,4,37,75,30
46427,33,87,5219465.0,7,9,14,25
54104,30,15,966399.0,0,12,24,29
56714,25,71,3162825.0,3,15,36,31
25733,40,9,636934.0,9,4,4,14
15848,37,41,300000.0,9,27,74,9
48713,42,41,1603667.0,3,39,56,26
3917,23,95,7017508.0,11,7,27,3
22779,39,92,6571085.0,7,21,62,13
22464,43,73,299998.0,4,35,102,13
13826,28,68,2820019.0,9,17,50,8
31611,31,14,609338.0,11,22,0,17
25875,54,16,119528.0,6,2,2,14
17889,30,17,300000.0,7,5,9,10
66570,21,55,2353594.0,10,8,23,36
62376,40,13,450128.0,11,19,20,33
7652,34,30,1218835.0,11,30,47,5
9647,36,22,997734.0,11,34,93,6
46220,41,21,1131557.0,0,8,8,25
8869,21,7,300000.0,12,27,43,5
70760,25,50,83582.0,12,28,41,38
73102,41,35,2185681.0,2,13,34,39
69263,22,19,1586508.0,0,29,64,37
57310,31,87,10916334.0,3,30,95,31
36543,46,32,82129.0,11,31,87,20
8087,24,57,5537895.0,9,18,19,5
53032,23,19,735184.0,11,31,67,29
33200,20,66,6227868.0,3,22,74,18
56818,20,7,748106.0,5,34,108,31
37811,35,13,977943.0,0,14,39,21
25241,43,9,527241.0,0,33,51,14
73813,18,49,1807256.0,0,29,104,39
61476,27,7,719846.0,0,37,119,33
254,34,89,5306815.0,2,21,42,1
33798,34,59,2034752.0,12,6,14,19
60567,41,69,5850017.0,8,1,1,33
67846,45,53,2080239.0,0,28,65,36
16284,25,50,931967.0,7,13,16,9
69842,18,78,470477.0,8,29,94,37
35761,33,69,6017793.0,3,34,34,20
12690,35,20,1458497.0,3,15,37,7
12217,39,17,1670637.0,0,0,0,7
46599,25,45,2311025.0,12,8,22,25
1388,34,97,8400257.0,12,28,99,1
44453,41,90,234694.0,5,1,2,24
60428,46,96,11670313.0,5,22,68,33
14319,42,76,2827858.0,12,7,64,8
7832,39,93,7817132.0,3,30,93,5
4770,49,13,1114352.0,3,8,16,3
75349,44,23,57066.0,3,26,55,40
51735,24,43,465042.0,1,29,35,28
63930,37,74,5439873.0,8,34,85,25
17737,28,78,11445536.0,7,16,52,10
54436,26,33,782188.0,4,2,2,29
7331,39,36,899970.0,0,38,105,5
51472,39,14,1800552.0,10,7,26,28
32112,43,95,300000.0,6,8,21,23
49641,18,47,2154843.0,9,34,106,27
69875,43,57,320191.0,3,10,18,37
64208,50,62,2188074.0,8,27,95,34
60213,41,49,1931781.0,5,9,35,32
52803,20,22,300001.0,9,13,34,29
66462,50,97,6923965.0,2,2,7,36
21682,33,78,4596293.0,5,34,107,12
8174,34,36,3443630.0,5,32,140,36
15739,37,30,375068.0,4,36,80,9
41282,38,4,185402.0,10,16,104,23
2334,20,38,300000.0,4,27,91,2
10096,24,60,5464209.0,0,25,84,39
