enrollment_code,gender,bonus,penalty,school_code
YRMCAZ,F,0.0,1.0,SSHS
GIGXDP,F,2.5,0.5,SWHS
VRDCMW,M,2.7,0.0,PYHS
WDXWXU,F,5.0,0.0,NKHS
FGAHZS,F,2.3,1.0,HJHS
LWJCMY,M,1.9,0.0,PYHS
QLOZTW,M,0.0,0.0,HJHS
PAXTWE,M,0.5,0.0,NKHS
RXCZSJ,F,5.1,0.0,MWHS
TCXRHO,F,0.0,0.0,MWHS
OBFZNA,M,2.4,1.5,PYHS
NCRNDB,M,3.9,0.0,SWHS
NHVSIA,F,1.1,0.0,NKHS
FAGMIJ,F,1.0,0.0,SWHS
IPLNID,M,1.9,0.0,HJHS
JOMQQU,M,2.4,0.0,HJHS
MNKSWD,M,0.3,0.0,MWHS
UNXIVM,F,0.0,0.0,MWHS
OHLMAK,M,2.9,2.0,HJHS
LVUGUP,F,-0.0,1.0,HJHS
TDIJWG,M,0.0,0.0,SWHS
MVZAPE,F,2.3,1.0,SWHS
CLKDEU,M,0.6,0.5,HJHS
PXTVWJ,F,1.6,0.0,PYHS
CEUODI,F,0.0,0.0,SWHS
OFNLPR,F,6.0,0.0,HJHS
CAGJZZ,M,0.4,0.0,HJHS
LOMCMT,M,5.5,0.0,SWHS
POUOSJ,M,4.2,0.0,SSHS
UWPOPX,M,0.0,0.0,HJHS
WISEHJ,M,1.1,0.0,SWHS
GYAMLT,M,0.0,0.0,MWHS
FZKHAU,F,4.9,0.0,NKHS
XPBMMG,M,5.2,0.0,PYHS
AJOHOL,M,0.5,0.5,MWHS
MBLLTT,F,1.8,0.0,SWHS
WDDXFB,F,1.8,0.0,PYHS
IYSZRT,F,0.0,0.0,SWHS
ARNQHR,F,3.2,0.0,NKHS
MQCLFC,F,3.5,0.5,SSHS
SHXJMN,M,0.0,0.0,HJHS
HSKBWF,M,4.4,0.0,NKHS
EEHHHR,F,0.2,0.0,SSHS
PLKIPI,M,3.1,0.0,SSHS
GYADPS,M,3.5,2.0,PYHS
SLZBCC,F,4.6,0.5,HJHS
QQIONH,M,1.9,0.0,SWHS
JKDGNR,M,0.1,0.0,HJHS
ABLFUO,F,0.7,0.5,PYHS
BVKXKC,M,2.5,0.5,PYHS
ZVULXO,F,0.0,0.0,HJHS
PXHAEX,M,2.0,0.0,SSHS
OETWJH,F,0.0,0.0,HJHS
CUWSXP,F,0.0,0.0,HJHS
LAMNLU,M,1.7,0.0,SWHS
XOLXKU,F,0.0,0.5,HJHS
LYUEGZ,F,2.7,0.0,PYHS
FCJRWF,M,3.8,0.0,SSHS
QOXPHA,M,0.7,0.0,MWHS
VBJCPA,M,3.8,0.0,SWHS
WWHSNE,F,0.2,0.0,HJHS
FHYWJW,M,2.1,0.0,PYHS
XUUXXW,F,0.4,2.0,NKHS
PUNBTA,F,2.6,0.0,SWHS
KDFAEU,M,1.4,0.0,NKHS
FYJBVA,F,2.8,0.5,MWHS
TGVQLF,M,0.0,0.0,MWHS
QYZMNI,M,1.9,0.0,HJHS
JDNSAI,F,1.4,0.0,HJHS
KDNZQW,F,2.8,1.0,PYHS
KJNKZW,M,0.2,0.0,HJHS
RBHDPB,M,4.0,0.0,MWHS
IFDADY,M,2.2,1.0,MWHS
UVHLUZ,M,0.0,0.0,NKHS
ZUSENP,M,1.0,0.0,PYHS
TYFWVL,M,4.6,0.0,SSHS
MVDRZE,M,2.0,0.0,PYHS
IUYBJK,F,1.3,0.0,HJHS
RIQBZD,M,-0.0,0.0,NKHS
UCYAVB,F,1.3,0.0,SSHS
QFIHDI,M,6.0,0.0,PYHS
AFYLIP,M,4.4,0.0,SSHS
GGEZMA,M,0.7,0.0,SSHS
XQAVTS,M,0.3,1.5,HJHS
IREDZR,F,1.9,0.0,PYHS
JOYIQS,F,5.7,0.0,NKHS
UUHUKY,F,2.8,0.0,PYHS
RGLEKC,F,3.2,0.0,SSHS
PDLQZC,M,0.0,0.0,HJHS
LCTHUJ,F,3.2,0.0,MWHS
YKJIBC,M,0.4,0.5,PYHS
CYKHAM,F,5.4,0.0,SSHS
EQOHPT,M,5.2,0.0,SSHS
ZKKCPP,M,3.0,0.5,SWHS
LJXLBN,F,2.8,0.0,MWHS
CKVXQM,F,1.0,0.0,SSHS
OXJGTC,M,5.5,0.0,SSHS
OORFJL,F,6.0,0.0,NKHS
TUZWWH,F,1.0,1.0,SWHS
YENHDP,M,4.3,0.0,SSHS
REQGLT,F,2.4,0.0,HJHS
CNECSI,F,1.5,0.0,MWHS
GYASXB,M,0.7,0.0,MWHS
PAQEOV,F,3.5,1.0,NKHS
GCRPFU,F,1.8,0.0,SWHS
DASJYM,M,1.0,0.0,SSHS
GOBMVJ,F,3.8,1.5,SSHS
ZBOSBL,M,2.9,0.0,PYHS
ABECLQ,M,0.8,1.0,HJHS
ZVBIGL,M,0.7,0.0,MWHS
RJSFXE,M,4.0,0.5,PYHS
WIXBBZ,F,0.4,0.5,HJHS
MQJPWD,M,3.9,1.0,HJHS
IBAEQQ,M,3.6,0.0,SWHS
HEFOIU,F,5.9,0.0,NKHS
ONXEZA,M,0.4,0.0,HJHS
ICTJRI,F,0.0,0.0,HJHS
MMOMNU,M,3.0,0.0,SSHS
TVWWAB,M,1.7,0.0,NKHS
UISWZS,F,1.1,0.5,NKHS
HISZWG,M,5.1,0.0,MWHS
ZRSYXQ,F,0.5,0.0,SWHS
WDPEBL,F,1.9,0.0,NKHS
EBSOFW,M,2.8,0.0,NKHS
MQUEXE,F,1.1,0.0,SSHS
FHFYOK,F,0.3,0.0,PYHS
ITDCMD,M,1.0,0.0,SSHS
QDCBNF,F,3.7,0.0,PYHS
LEAOIR,F,4.7,0.0,PYHS
ZAKUDK,F,7.5,0.0,HJHS
HESHRT,M,5.9,0.5,SWHS
FRISYN,F,5.8,0.0,PYHS
QXLKPO,F,4.3,0.0,SWHS
WOYYLW,F,2.1,0.0,PYHS
JCKRTT,F,0.0,0.0,HJHS
XCWPCC,F,2.8,1.0,MWHS
GQCFMI,M,0.0,0.5,MWHS
LSTREC,M,0.5,0.0,PYHS
VGCNZV,F,0.2,0.0,PYHS
QYVYZD,M,2.9,1.0,NKHS
QMDOBJ,F,2.9,0.0,NKHS
GVNNBT,M,0.3,0.0,PYHS
JNCQVN,F,1.2,0.0,HJHS
ATNWWM,F,2.8,0.0,NKHS
EEUKGI,M,2.5,0.0,MWHS
TYYQBR,F,2.2,0.0,PYHS
ROGAEO,M,0.0,0.5,HJHS
HZMRVU,M,5.1,0.5,SWHS
VCNOJJ,F,0.0,0.5,NKHS
ICGKDH,M,3.4,0.0,MWHS
ZEEHPI,F,1.1,0.0,SSHS
TWTEVI,M,3.0,0.0,SSHS
LLFBYU,F,3.3,0.0,SSHS
IARBSZ,F,-0.0,0.0,NKHS
EJMJAB,F,1.5,0.0,SWHS
BZTPXX,F,0.8,0.5,SWHS
HWSGAN,F,0.0,0.5,MWHS
CDRSSA,M,1.6,1.5,SWHS
KLGJPY,F,0.4,0.5,PYHS
UPEWUH,M,3.0,0.0,MWHS
ODDZUF,M,2.9,0.0,PYHS
DTCZVX,F,0.9,0.0,SSHS
AFDJUY,F,2.4,0.0,SSHS
ZFVTIS,F,3.2,0.0,HJHS
PHPMCR,F,2.8,0.0,HJHS
MGBESS,M,2.9,0.0,PYHS
FWEOHH,F,3.8,0.0,PYHS
EQFCZP,M,0.2,1.0,MWHS
NAWYPO,F,0.0,0.0,SSHS
NRGMIO,F,0.0,0.5,PYHS
NNFOBC,M,3.5,0.0,SSHS
PEHDZF,M,4.7,0.5,HJHS
EKGQKX,F,2.1,0.0,NKHS
LQPRVQ,F,3.9,0.0,SSHS
WBAMPQ,F,3.4,0.0,NKHS
XYPQVA,F,0.0,0.0,HJHS
ISMTKL,M,0.0,0.5,SSHS
RCKWNR,F,2.8,0.5,SWHS
VXQRYE,F,2.0,0.5,NKHS
WXFLTY,F,5.5,0.0,SWHS
OYYPZS,M,0.0,0.0,PYHS
UUDGOW,F,4.5,0.0,MWHS
STZDON,M,1.9,0.0,SWHS
JJQWDZ,M,1.3,0.0,MWHS
KARLNZ,M,2.9,2.5,HJHS
FGVZOI,M,4.9,0.0,NKHS
QHQBFQ,F,3.4,1.0,SWHS
ORXBEX,M,4.9,0.0,MWHS
BKGVYV,M,0.1,0.0,PYHS
HGCXDQ,M,2.9,0.0,HJHS
EZDQKI,F,2.0,0.0,HJHS
CKBHVO,F,0.0,0.0,PYHS
OBOMSI,F,0.0,0.0,SSHS
GHFYWK,F,1.3,0.5,SWHS
HAVSVF,F,0.0,0.0,MWHS
JQLOMI,F,2.4,0.0,MWHS
GZESGZ,F,4.8,0.0,HJHS
XAPENI,F,1.7,1.5,SSHS
AGJSPZ,M,0.0,0.0,MWHS
XAQZOK,M,4.3,0.0,MWHS
VKISUT,M,3.8,0.0,HJHS
JQXKBF,F,0.0,0.5,HJHS
LRCIQF,M,0.9,0.0,PYHS
MBGADV,M,3.4,0.0,SWHS
WLYUGZ,F,2.1,0.0,HJHS
MOSIMZ,M,4.1,0.0,PYHS
ZDRSVA,M,3.3,0.0,MWHS
QHPXBY,M,2.6,0.0,HJHS
WLWHZD,M,1.1,0.5,NKHS
ACXEXW,M,4.8,0.0,NKHS
PGKDAF,M,2.7,0.0,MWHS
LBMWLT,F,0.3,0.0,HJHS
UEQTVH,M,0.4,2.0,SSHS
EEGEYI,F,2.1,0.0,NKHS
DCFWOK,F,1.0,0.0,SWHS
OWSCTQ,F,6.1,0.0,PYHS
FIARIY,M,0.9,0.0,HJHS
NTEQMO,F,3.6,0.0,NKHS
YTSNHJ,F,4.4,0.0,SSHS
WZMFQG,M,3.2,1.0,SSHS
NEBXNG,M,1.6,0.0,NKHS
OIYYPW,F,0.0,1.0,HJHS
PLVLPW,F,0.0,0.0,HJHS
XQRGAN,M,1.3,0.0,SSHS
NHLQEV,M,5.7,0.0,SSHS
QWBORP,M,6.0,0.5,SWHS
GYLJUJ,F,2.7,0.0,MWHS
EEWANA,M,2.0,1.0,HJHS
MFPNKT,F,2.7,1.0,NKHS
ZMCLXU,F,2.2,0.0,HJHS
EXBPHF,M,2.4,0.0,SWHS
UPATJR,F,2.8,0.0,SWHS
IDPFGA,F,1.9,1.0,HJHS
PNRXGD,F,6.9,0.0,HJHS
ARCVPQ,F,0.0,0.0,MWHS
TKMRPN,M,3.1,0.0,HJHS
ENDYAE,F,4.4,0.5,MWHS
VRHHCU,F,1.2,0.0,SWHS
QRJBDR,F,1.5,1.0,SSHS
OBXYEM,M,0.0,0.5,SSHS
EUXGDX,F,3.7,0.5,PYHS
FAFFFR,F,3.8,0.0,SWHS
SRHDWA,F,3.4,0.0,PYHS
TTFUMN,F,0.0,0.0,MWHS
JGKCRZ,M,1.5,0.0,NKHS
INKWTC,F,3.9,0.0,MWHS
CLQNCI,M,0.0,0.5,SWHS
BMGYTZ,F,5.1,0.5,PYHS
OQLYPQ,M,3.4,0.0,MWHS
YRBDJD,M,1.9,0.0,SWHS
EGHMOI,M,0.7,0.5,SSHS
CMWXZT,M,3.8,0.0,SWHS
AVWAMA,F,0.0,0.0,NKHS
RNNSOP,F,1.2,0.5,MWHS
FJJEMG,F,5.0,1.0,HJHS
HOZJND,M,0.5,0.5,SWHS
PBWYFJ,F,1.3,0.0,SSHS
KHKIYH,F,0.9,0.0,NKHS
DSNWTG,F,1.3,0.5,NKHS
OTMMZZ,M,3.3,0.0,MWHS
NKVUZF,M,2.4,1.0,SSHS
UOKSCK,F,0.0,0.5,PYHS
HLSBAP,F,0.9,0.0,MWHS
IJAIPQ,M,3.8,0.0,MWHS
YCZNHQ,M,2.2,0.0,PYHS
DAGRNI,M,2.6,1.0,HJHS
EODJVY,M,2.0,0.0,SSHS
EWEJRL,M,3.4,0.0,MWHS
CGRFTK,M,5.2,0.0,NKHS
PZEUEL,F,1.1,0.0,MWHS
RYROAI,F,5.4,0.0,HJHS
YGFGRC,F,0.0,0.5,SSHS
LLIRLN,F,4.0,0.0,NKHS
QWXMZA,M,2.1,0.0,SWHS
NBYLZR,F,0.0,1.5,SWHS
EFYVYK,F,4.5,0.0,SSHS
OGEVAR,F,3.5,1.0,SWHS
BKFAML,M,4.2,0.0,MWHS
AUGMDS,F,0.0,0.0,MWHS
IJHTSR,M,1.6,0.0,MWHS
QNLCRH,F,1.9,0.5,NKHS
IERMFU,M,2.4,0.0,SWHS
AZZDSU,M,0.0,0.0,NKHS
KCDEPP,M,0.9,1.0,PYHS
ZBGYYA,M,0.8,0.0,HJHS
SHMAAQ,M,1.0,1.5,NKHS
IQTLGD,M,0.6,0.0,SSHS
UBBIVE,M,3.6,0.0,SSHS
NXWNWV,M,0.0,0.0,MWHS
HGGGRE,F,1.9,0.0,PYHS
QDZSPX,F,4.1,1.5,MWHS
PJTLIH,M,0.0,2.0,PYHS
NDSWEH,F,0.0,0.5,SWHS
JCMNQW,F,0.0,0.0,SSHS
ECISYY,M,4.3,0.5,NKHS
GLLBBO,M,0.5,0.0,SWHS
KWGJTD,F,0.3,1.0,NKHS
KJVVQE,M,2.0,0.5,HJHS
SOEZEV,M,3.7,0.0,SSHS
QMMIDB,F,1.8,0.0,PYHS
BLQXAW,M,2.1,0.0,SWHS
UAZLNT,F,0.7,0.0,SSHS
QAIOTA,F,1.9,0.0,PYHS
XZBVKV,F,2.1,0.0,MWHS
SHDHEL,M,0.0,0.0,PYHS
XZVAPQ,M,4.5,0.0,MWHS
MSCHPJ,M,1.4,0.5,NKHS
WNUCHY,M,4.0,0.0,PYHS
JJRRGN,M,2.7,0.0,SWHS
TNJLQG,F,0.0,0.0,SWHS
VELYZY,F,3.0,0.0,SSHS
AFXKJJ,M,3.8,0.0,SWHS
XCPPGJ,F,1.9,0.0,PYHS
BPVWLD,F,4.1,0.0,PYHS
GTNRTG,F,5.0,1.0,PYHS
KUASPQ,F,1.1,0.0,MWHS
TSLXJO,F,5.6,0.0,NKHS
KBEABS,M,1.3,0.0,NKHS
QUIZAG,M,0.0,0.0,SWHS
EDZLNM,M,0.1,0.0,SWHS
ZDEFMA,M,2.5,1.0,SWHS
AUOYOF,M,2.7,0.0,NKHS
QRQAVJ,M,1.9,0.0,NKHS
FZGALN,F,0.0,0.0,PYHS
SNKRMP,M,4.2,0.0,NKHS
GQWCSL,F,0.7,0.0,SSHS
EFYTIY,M,2.4,0.0,SWHS
SIURSJ,M,2.7,0.0,NKHS
FYSADH,M,5.0,0.0,HJHS
YAWLTZ,F,0.8,1.5,NKHS
OHYJQC,F,0.0,0.0,SSHS
PTQBEG,F,3.1,1.5,PYHS
HPBKIT,F,0.0,0.0,NKHS
QQOETI,F,2.8,0.0,SSHS
HBTLLA,F,4.2,0.5,MWHS
KTFQLM,M,3.2,0.0,NKHS
SFFMHG,M,0.0,2.0,NKHS
QCYWHI,F,2.8,0.5,PYHS
WNGMEL,M,5.7,0.0,PYHS
JTGKXJ,F,4.5,0.0,NKHS
NCZDHO,F,3.6,0.0,MWHS
FDGXGA,F,0.0,1.0,HJHS
MIBEBU,F,4.3,1.5,SWHS
FKPUMK,M,0.4,2.0,NKHS
OLAXKU,M,0.0,0.5,PYHS
KIJMOX,M,0.9,0.0,PYHS
AURLZA,F,1.3,0.0,SSHS
MVMREB,M,4.1,0.5,SWHS
AKUFMF,F,0.0,0.0,SSHS
GHQEMR,F,0.0,0.5,SWHS
CVSWDS,F,0.0,0.0,PYHS
DWCFQH,M,4.5,0.5,PYHS
NKBAJL,F,0.7,1.0,NKHS
KKKRVL,M,3.8,0.0,HJHS
UYPFAF,F,1.7,1.0,PYHS
UVXWYL,M,0.0,0.0,SWHS
BTDWHY,F,2.1,0.0,NKHS
VGOPKR,F,0.7,0.0,SWHS
WIYKLS,M,4.4,0.5,SWHS
RNPYCV,F,0.0,0.0,SWHS
BPBTNO,F,0.8,0.0,SWHS
SFLIJY,F,0.0,0.0,MWHS
UPXWOI,F,2.6,0.0,SWHS
GQAJZZ,F,0.8,0.0,MWHS
FQJQGR,F,3.5,0.0,SSHS
PGRPXI,F,2.9,0.0,PYHS
CGKHVK,M,2.1,0.5,SSHS
TBQOTR,M,1.1,0.0,SWHS
PESZPN,F,0.0,0.0,SSHS
KPIGUC,F,2.2,1.0,SWHS
ZMAEJA,M,0.7,0.0,PYHS
LAADFB,F,0.0,0.5,NKHS
BSVEDP,F,0.1,0.0,PYHS
OJABCC,F,2.8,0.0,MWHS
QEVSHZ,F,1.9,0.0,SWHS
XLLVMO,F,2.6,0.0,HJHS
CPLAAM,F,1.5,0.0,SWHS
DPQIXF,M,4.2,0.0,MWHS
TTBSHU,F,0.0,0.0,PYHS
JXDNMQ,M,0.0,0.0,MWHS
RPQSRP,M,0.0,0.0,HJHS
OYWYJT,M,4.2,0.0,HJHS
OREXGC,F,0.0,0.0,MWHS
LWEHPU,M,0.2,0.0,NKHS
EIRPMW,M,2.1,0.0,MWHS
QSLCHQ,M,4.0,0.0,HJHS
NBDKPU,F,2.9,0.0,MWHS
YQPIWQ,M,5.5,0.5,MWHS
KMTIJQ,M,0.0,0.0,MWHS
DQUHDD,M,2.8,0.0,SSHS
GPXJFW,M,4.6,0.0,SSHS
WAXIPU,F,2.5,0.0,HJHS
HKGECB,F,3.5,0.0,PYHS
HGLAJT,M,2.3,0.5,PYHS
RNSWAV,M,1.4,0.0,PYHS
YZLFVJ,M,2.8,1.0,SWHS
GNEGCW,F,2.2,0.5,HJHS
DFGCSV,F,0.0,0.0,NKHS
IZLPZU,F,2.8,0.0,SWHS
RBQLUI,F,2.5,0.0,MWHS
GVUAJU,M,0.0,1.0,NKHS
WDHTWD,F,4.6,0.5,SSHS
POBEJX,F,4.2,0.0,MWHS
MOWMDS,F,0.0,0.0,NKHS
SUCQIT,M,3.5,0.0,HJHS
PFNAAV,M,3.7,0.5,MWHS
FXIJDG,M,0.0,0.0,NKHS
LNFFCF,F,2.1,0.0,HJHS
IAWRDN,M,0.0,2.0,SWHS
FOMSCL,F,4.4,0.0,PYHS
IDJCMV,F,0.0,0.0,HJHS
XHYSSQ,M,0.0,0.0,SSHS
ADBJHN,F,3.3,0.0,SWHS
QGRREG,F,1.5,0.0,SWHS
VPCJKO,F,2.5,0.0,MWHS
KYMJEU,M,1.4,0.0,PYHS
VLFLNX,M,0.0,0.0,SWHS
QBYSUS,M,0.4,0.0,HJHS
JWJVJJ,F,0.6,0.0,MWHS
QIJCEK,M,1.6,0.0,NKHS
IKXTDX,M,0.0,0.0,HJHS
OQFCWM,M,3.0,0.0,MWHS
BCUJOS,F,2.4,0.0,SWHS
IIRGFD,M,3.2,0.0,PYHS
IEOYON,F,1.2,0.0,PYHS
ABQWJT,F,0.9,0.0,NKHS
LGBTLQ,F,1.8,0.0,SWHS
TTBPSL,M,4.0,0.0,NKHS
GFRGSU,M,0.2,0.0,HJHS
GOBGUS,F,5.1,0.5,HJHS
RRUBTD,M,1.5,0.0,SSHS
DXMAZF,F,3.0,1.0,SSHS
XLRXQK,F,-0.0,0.5,SSHS
FMKFVB,M,1.2,0.5,PYHS
IITGNC,F,2.4,0.0,MWHS
AFVLID,M,3.4,0.0,NKHS
BYGUOS,M,3.1,0.0,SWHS
XYDHLA,M,2.6,0.0,SWHS
RSNLOW,M,0.0,0.0,MWHS
AKQNDV,F,4.3,0.5,SSHS
HXMZFZ,M,1.6,0.5,MWHS
YGPNZX,M,1.2,0.0,SWHS
TFJLFE,M,4.6,0.0,SSHS
JYBEMI,M,4.9,2.0,NKHS
IMKDQQ,M,1.4,0.0,SSHS
PKBQJA,M,5.6,1.5,SWHS
EOCAPF,M,1.5,0.0,MWHS
JLIATN,M,0.0,0.0,NKHS
BNLEFK,F,4.0,0.0,SWHS
BAPMSQ,M,0.0,0.5,SWHS
ATCJBA,M,5.4,1.5,NKHS
PGBOMT,M,1.8,0.0,SWHS
LGJSNB,F,4.3,1.5,MWHS
QSVOEF,F,1.4,0.5,HJHS
EHWJJQ,M,3.3,0.0,NKHS
XHVHYF,F,0.0,0.5,PYHS
DKDRCX,M,2.9,0.0,HJHS
FLDDNW,F,4.0,0.0,HJHS
LCBKNV,F,3.4,0.0,SWHS
FXBJZR,F,0.0,0.0,NKHS
ATNFRV,F,2.6,0.0,MWHS
MQTRWU,M,0.5,0.0,NKHS
UHSBBG,M,0.0,0.0,PYHS
DCRFGQ,M,4.9,0.5,HJHS
EYUYCJ,M,2.0,0.0,MWHS
SAIKKB,M,0.5,0.0,NKHS
YLCVHR,M,4.7,0.0,SWHS
UAODQT,M,0.0,2.0,PYHS
KKXSHL,F,0.0,1.0,PYHS
XDIRSY,M,1.4,1.0,SSHS
GVRWRQ,M,4.3,0.0,NKHS
YXXWMJ,F,3.3,0.0,SSHS
KTCBKN,F,0.0,0.0,PYHS
TUJRXX,F,3.1,0.0,SSHS
EDKXYX,F,5.9,0.0,NKHS
EJKQRC,M,5.4,0.0,SSHS
HBJWJM,F,-0.0,1.0,SSHS
LUMDST,M,2.3,1.0,PYHS
ANRVPL,M,1.6,0.0,MWHS
HWWSYY,M,0.0,0.0,MWHS
HXPXJY,M,5.9,0.0,HJHS
MFUBXC,M,1.9,0.0,SSHS
FWCXMB,M,1.5,0.0,PYHS
EDSAJQ,F,0.0,0.0,NKHS
YSSMQH,F,1.3,1.0,SSHS
URFNDI,M,1.8,0.0,MWHS
LINVCF,F,2.4,0.0,PYHS
NMQUKR,M,4.4,0.0,HJHS
YNIVVZ,M,0.4,0.0,PYHS
JWFDIZ,M,0.0,0.5,NKHS
KRHACT,M,2.1,0.0,SSHS
FIEJOM,M,1.6,0.0,SWHS
VNTCVJ,F,1.5,0.0,PYHS
ZWOJAI,F,0.0,0.0,NKHS
RYFKGT,F,1.3,1.0,SWHS
OTCMLU,F,1.9,0.5,HJHS
QZVQLE,M,3.1,0.0,SWHS
KZKIOV,F,5.3,0.0,HJHS
MHMJSR,F,1.3,0.0,SSHS
LOGOQI,M,4.1,0.0,PYHS
CPYIHA,F,2.1,0.0,HJHS
QZTHLX,M,0.7,0.0,MWHS
IXQTEY,F,0.9,1.5,NKHS
UUWDWE,F,1.9,1.0,SSHS
WAPNTE,F,1.6,0.0,MWHS
XRDKVD,M,1.9,0.0,SWHS
RSJHHC,F,1.8,1.0,MWHS
QRABRH,M,0.0,0.0,SWHS
CLGXDY,F,2.8,1.0,NKHS
NXMPYI,F,0.0,1.0,NKHS
IPAWCV,F,0.5,1.5,NKHS
MDHEQC,F,2.7,1.0,MWHS
LLMVWD,M,1.9,1.0,SWHS
EELHNA,M,3.6,0.5,HJHS
FKHALL,M,3.0,0.0,NKHS
GMSRBM,F,0.0,0.0,SSHS
GHPVZI,F,4.6,0.0,SWHS
PORFKY,F,2.4,0.0,SSHS
FRYPXS,F,2.2,0.0,SSHS
PFQNEO,F,1.5,0.5,SWHS
BFYIUN,M,0.6,0.0,SSHS
XOBWPY,M,4.0,0.0,SWHS
XCHAJK,F,1.6,0.0,HJHS
XMTJIX,F,2.8,1.5,SSHS
LQKKXL,F,0.9,0.0,SWHS
RZBXNQ,M,3.0,0.0,NKHS
OCQLKK,M,3.1,0.0,HJHS
ZHLGBM,M,0.3,0.5,MWHS
XWWAJP,F,3.9,0.0,PYHS
IPOOFQ,F,0.0,0.0,MWHS
TZGUBE,M,5.7,0.5,HJHS
MOKOBD,M,1.6,0.0,MWHS
IFRLJE,F,0.5,1.0,MWHS
EJFBVW,F,0.0,0.0,HJHS
KFPQHG,F,1.0,0.0,HJHS
MKSODN,F,0.1,0.0,SSHS
HJTUPY,F,4.4,0.0,PYHS
TYDGSE,F,3.9,0.0,MWHS
MORARL,M,1.0,0.0,HJHS
IBRFUD,M,1.8,0.0,MWHS
CWACOQ,F,5.0,1.0,NKHS
QQUJGR,M,0.0,1.5,MWHS
IXEVRX,M,1.7,0.0,HJHS
ZCZMLF,F,2.1,0.5,SSHS
YZRSNV,M,0.0,0.0,MWHS
OWGUYY,F,2.3,0.0,SSHS
MABFOL,F,2.7,1.0,SWHS
JQXXAB,M,4.8,0.0,SWHS
YXUNUQ,F,3.1,0.0,NKHS
SKTUNR,M,0.0,0.0,SSHS
WQEWOZ,F,2.1,0.0,SSHS
GXJANB,M,5.4,0.5,SWHS
FXCULE,M,0.0,0.5,NKHS
LBNVYZ,F,2.6,1.0,SSHS
KJQDPA,F,0.5,0.0,HJHS
XPIUGS,F,2.5,0.0,SSHS
IAUHTK,M,0.0,0.5,PYHS
FCHNXF,M,2.7,0.0,NKHS
XZGCUR,M,3.0,0.0,HJHS
LBAXRE,F,0.0,0.5,SWHS
OONSST,M,1.9,0.0,PYHS
TTVZUX,F,4.2,0.5,SWHS
NNPCWF,F,2.2,0.0,NKHS
VEVXSN,M,4.9,0.0,MWHS
TSQPVV,F,5.6,0.0,PYHS
WPNFHD,M,4.4,0.0,SSHS
FENUSB,M,3.9,0.5,SSHS
JNOHBJ,F,2.9,0.0,NKHS
YEXXLX,F,2.7,0.0,NKHS
WNSJAU,M,3.4,0.0,SSHS
EFXOTJ,M,0.0,0.0,SSHS
CSEAAI,M,0.0,1.5,SSHS
BRCCCJ,F,1.6,0.0,HJHS
AWUGAI,F,0.0,0.0,SWHS
MVGBOE,M,5.5,1.0,SSHS
HCYYYE,M,4.0,0.0,NKHS
UAAKPS,F,2.5,0.0,SSHS
JRVVMO,F,2.0,1.5,NKHS
JHAGCK,M,0.9,0.0,MWHS
KUDLHG,M,3.9,0.0,SWHS
HIBHCX,F,1.5,0.5,MWHS
SSAITB,M,2.3,0.0,NKHS
AXSXCV,M,0.2,1.5,SSHS
LKLYVW,F,7.0,0.0,PYHS
HYLYSQ,F,3.3,0.0,HJHS
DYALFV,F,2.0,0.0,NKHS
AZHSQV,F,0.3,0.0,PYHS
CLFAZO,M,3.8,0.0,PYHS
RNDKLF,F,2.0,1.0,SWHS
PKJIGI,F,3.8,0.0,PYHS
JADDKC,F,4.1,0.0,NKHS
KZHYYK,F,3.1,0.0,MWHS
UQUXCO,M,2.7,1.0,NKHS
XSPNEP,M,0.0,1.0,PYHS
TMGSWG,M,1.6,0.0,SWHS
ADYQYC,F,0.2,0.0,SWHS
QTNBCO,M,3.7,1.5,SWHS
SPVLGL,M,0.1,0.0,MWHS
WLPLOF,F,0.0,0.0,SSHS
GFJMLD,M,2.0,0.5,HJHS
RWRLOE,F,2.7,0.5,SWHS
DRIXMP,M,1.6,0.0,PYHS
FTLJCW,F,0.8,0.0,NKHS
ZZIFUM,M,1.1,1.0,PYHS
YZOTWJ,F,0.8,0.0,HJHS
KHFKDY,M,0.5,0.0,PYHS
GLBIIP,F,0.2,0.0,SSHS
HYVFUH,F,0.0,0.0,HJHS
DKUVDP,M,1.9,0.5,SWHS
WMBWNJ,M,0.0,1.5,SSHS
SJUFPP,F,0.0,0.5,HJHS
HMEXXA,F,0.6,1.5,MWHS
LPLQUY,M,3.7,0.0,MWHS
TXUNIG,F,6.9,0.0,HJHS
NMKIAH,M,2.4,0.5,SWHS
RXUTTW,M,2.2,0.0,NKHS
TATGVD,F,0.0,0.0,SSHS
IENGAT,F,2.0,0.0,MWHS
AVIOKF,F,2.8,0.0,HJHS
FAKOYC,F,4.2,0.0,SWHS
PTWRII,F,2.3,0.0,PYHS
UVSXDJ,M,1.0,0.0,MWHS
GLOFIZ,M,0.0,1.0,MWHS
KVINMJ,M,0.7,0.0,MWHS
SWIZRI,F,3.2,2.5,SWHS
XOWIIO,F,1.2,0.5,SSHS
RXYWQF,F,0.0,0.5,SWHS
TLFKUC,M,5.4,1.0,SSHS
XADMDW,M,1.8,1.0,SWHS
QANJAY,M,0.2,0.0,MWHS
DPVXTI,F,1.4,0.5,SSHS
AYFFBK,F,3.7,0.0,HJHS
XFHDKD,M,0.0,0.0,MWHS
KASBZQ,M,0.0,0.0,SWHS
